timestamp,reconstruction_error,status,threshold_p95,threshold_p99
2024-01-04 06:00:00,0.027212331,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 07:00:00,0.039748568,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 08:00:00,0.047120366,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 09:00:00,0.030549198,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 10:00:00,0.019629383,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 11:00:00,0.016621582,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 12:00:00,0.01646388,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 13:00:00,0.016868003,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 14:00:00,0.018762337,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 15:00:00,0.024430586,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 16:00:00,0.032849416,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 17:00:00,0.04484296,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 18:00:00,0.05053171,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 19:00:00,0.0498239,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 20:00:00,0.04992996,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 21:00:00,0.04824318,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 22:00:00,0.039258886,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-04 23:00:00,0.028422952,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 00:00:00,0.021468488,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 01:00:00,0.018939735,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 02:00:00,0.020125212,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 03:00:00,0.021982307,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 04:00:00,0.024575833,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 05:00:00,0.026279554,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 06:00:00,0.032770734,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 07:00:00,0.04331633,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 08:00:00,0.04239823,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 09:00:00,0.023100654,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 10:00:00,0.017973969,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 11:00:00,0.017830191,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 12:00:00,0.018612726,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 13:00:00,0.018884268,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 14:00:00,0.01944481,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 15:00:00,0.021800479,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 16:00:00,0.0264591,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 17:00:00,0.034424722,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 18:00:00,0.03715382,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 19:00:00,0.035077363,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 20:00:00,0.033345956,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 21:00:00,0.03304343,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 22:00:00,0.029767986,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-05 23:00:00,0.023263149,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 00:00:00,0.019160816,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 01:00:00,0.018403897,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 02:00:00,0.020777889,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 03:00:00,0.022929234,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 04:00:00,0.025000844,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 05:00:00,0.02555753,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 06:00:00,0.0312658,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 07:00:00,0.042949576,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 08:00:00,0.04641178,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 09:00:00,0.029677294,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 10:00:00,0.025125233,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 11:00:00,0.025034862,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 12:00:00,0.02553421,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 13:00:00,0.025289904,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 14:00:00,0.0256388,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 15:00:00,0.027170122,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 16:00:00,0.03142476,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 17:00:00,0.03993561,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 18:00:00,0.044775955,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 19:00:00,0.044350777,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 20:00:00,0.044093095,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 21:00:00,0.04470535,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 22:00:00,0.03989446,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-06 23:00:00,0.032147396,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 00:00:00,0.02758681,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 01:00:00,0.027541352,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 02:00:00,0.030405423,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 03:00:00,0.031823244,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 04:00:00,0.031259164,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 05:00:00,0.027894182,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 06:00:00,0.030199043,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 07:00:00,0.035887256,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 08:00:00,0.031726044,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 09:00:00,0.023975125,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 10:00:00,0.025510846,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 11:00:00,0.029177658,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 12:00:00,0.03237488,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 13:00:00,0.03552584,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 14:00:00,0.039712265,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 15:00:00,0.04339575,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 16:00:00,0.048163965,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 17:00:00,0.057163782,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 18:00:00,0.06178157,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 19:00:00,0.058636203,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 20:00:00,0.053096313,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 21:00:00,0.050012965,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 22:00:00,0.044733245,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-07 23:00:00,0.036406785,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 00:00:00,0.031302184,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 01:00:00,0.030279525,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 02:00:00,0.031261344,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 03:00:00,0.029477503,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 04:00:00,0.024995035,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 05:00:00,0.021588255,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 06:00:00,0.024188701,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 07:00:00,0.029032417,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 08:00:00,0.026358377,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 09:00:00,0.02356756,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 10:00:00,0.02686539,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 11:00:00,0.02984595,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 12:00:00,0.032006048,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 13:00:00,0.032244667,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 14:00:00,0.032587387,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 15:00:00,0.034089446,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 16:00:00,0.03674813,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 17:00:00,0.041214656,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 18:00:00,0.043068554,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 19:00:00,0.040659502,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 20:00:00,0.038350757,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 21:00:00,0.038253296,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 22:00:00,0.036297694,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-08 23:00:00,0.030411823,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 00:00:00,0.026644342,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 01:00:00,0.026573578,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 02:00:00,0.028256532,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 03:00:00,0.02660623,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 04:00:00,0.021928804,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 05:00:00,0.018373704,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 06:00:00,0.019884108,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 07:00:00,0.02154725,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 08:00:00,0.018000415,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 09:00:00,0.017387863,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 10:00:00,0.01897914,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 11:00:00,0.02261755,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 12:00:00,0.027058966,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 13:00:00,0.0310213,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 14:00:00,0.034662057,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 15:00:00,0.037276395,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 16:00:00,0.040071364,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 17:00:00,0.045786247,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 18:00:00,0.047705326,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 19:00:00,0.043356817,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 20:00:00,0.038484816,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 21:00:00,0.036314614,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 22:00:00,0.033030186,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-09 23:00:00,0.028241655,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 00:00:00,0.026265722,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 01:00:00,0.027470771,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 02:00:00,0.030571103,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 03:00:00,0.031869195,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 04:00:00,0.031665448,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 05:00:00,0.030211058,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 06:00:00,0.035702586,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 07:00:00,0.042406004,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 08:00:00,0.035031963,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 09:00:00,0.027099635,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 10:00:00,0.029266749,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 11:00:00,0.032520767,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 12:00:00,0.03591205,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 13:00:00,0.03787929,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 14:00:00,0.039499544,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 15:00:00,0.040085204,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 16:00:00,0.0405688,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 17:00:00,0.04382187,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 18:00:00,0.04362646,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 19:00:00,0.03809246,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 20:00:00,0.03240807,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 21:00:00,0.028370699,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 22:00:00,0.02662376,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-10 23:00:00,0.024035858,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 00:00:00,0.021855166,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 01:00:00,0.020922696,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 02:00:00,0.02081616,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 03:00:00,0.0191068,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 04:00:00,0.016465707,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 05:00:00,0.014953969,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 06:00:00,0.016678184,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 07:00:00,0.019902257,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 08:00:00,0.020221535,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 09:00:00,0.020536678,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 10:00:00,0.020045659,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 11:00:00,0.020883832,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 12:00:00,0.022430625,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 13:00:00,0.024613248,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 14:00:00,0.028744182,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 15:00:00,0.031226197,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 16:00:00,0.030115135,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 17:00:00,0.027184227,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 18:00:00,0.027046185,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 19:00:00,0.027084932,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 20:00:00,0.025167326,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 21:00:00,0.02283358,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 22:00:00,0.021508962,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-11 23:00:00,0.019632166,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 00:00:00,0.01906914,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 01:00:00,0.019975133,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 02:00:00,0.022604637,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 03:00:00,0.023280263,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 04:00:00,0.021931056,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 05:00:00,0.023395091,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 06:00:00,0.026077755,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 07:00:00,0.029028744,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 08:00:00,0.025817944,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 09:00:00,0.020727359,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 10:00:00,0.023832694,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 11:00:00,0.027107507,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 12:00:00,0.027842041,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 13:00:00,0.026073579,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 14:00:00,0.02650689,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 15:00:00,0.028278653,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 16:00:00,0.028870642,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 17:00:00,0.0294489,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 18:00:00,0.030464701,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 19:00:00,0.029070815,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 20:00:00,0.028157882,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 21:00:00,0.028856464,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 22:00:00,0.032296553,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-12 23:00:00,0.033396978,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 00:00:00,0.030888392,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 01:00:00,0.02725726,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 02:00:00,0.026644008,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 03:00:00,0.024760412,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 04:00:00,0.024105974,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 05:00:00,0.024961216,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 06:00:00,0.026473438,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 07:00:00,0.03257055,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 08:00:00,0.03474508,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 09:00:00,0.027837064,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 10:00:00,0.026997527,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 11:00:00,0.027325125,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 12:00:00,0.02610906,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 13:00:00,0.024418354,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 14:00:00,0.025360305,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 15:00:00,0.026881946,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 16:00:00,0.027975284,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 17:00:00,0.027228393,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 18:00:00,0.026054204,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 19:00:00,0.024362866,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 20:00:00,0.024102917,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 21:00:00,0.024827331,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 22:00:00,0.025423609,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-13 23:00:00,0.025190212,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 00:00:00,0.02281252,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 01:00:00,0.020185614,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 02:00:00,0.019854873,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 03:00:00,0.018952796,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 04:00:00,0.019113932,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 05:00:00,0.019079646,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 06:00:00,0.018888295,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 07:00:00,0.023217745,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 08:00:00,0.02462333,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 09:00:00,0.0184247,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 10:00:00,0.016893484,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 11:00:00,0.016730137,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 12:00:00,0.01689259,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 13:00:00,0.016891612,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 14:00:00,0.018695273,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 15:00:00,0.020436833,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 16:00:00,0.021352593,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 17:00:00,0.02041242,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 18:00:00,0.01984251,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 19:00:00,0.018934868,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 20:00:00,0.019192897,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 21:00:00,0.020415263,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 22:00:00,0.022641186,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-14 23:00:00,0.023093473,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 00:00:00,0.021357987,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 01:00:00,0.019294439,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 02:00:00,0.018777033,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 03:00:00,0.018465787,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 04:00:00,0.020175107,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 05:00:00,0.02119731,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 06:00:00,0.023252625,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 07:00:00,0.030253623,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 08:00:00,0.034948714,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 09:00:00,0.07780135,NORMAL,0.2635244131088257,0.4121681749820709
2024-01-15 10:00:00,0.05410358,NORMAL,0.2635244131088257,0.4121681749820709
